	0,415369	1,792327	0,914585	0,228363	0,973797	0,764859	0,238007	0,937575
	0,420468	1,802522	0,906940	0,223265	0,966149	0,757212	0,232908	0,942673
	0,423017	1,792327	0,909488	0,230912	0,968698	0,764859	0,238007	0,940124
	0,420468	1,794875	0,909488	0,228363	0,966149	0,764859	0,238007	0,940124
	0,415369	1,799973	0,917134	0,233461	0,973797	0,757212	0,230359	0,932476
	0,417919	1,802522	0,914585	0,230912	0,971247	0,764859	0,230359	0,937575
	0,423017	1,802522	0,922230	0,236010	0,966149	0,759761	0,227809	0,929927
	0,428116	1,807619	0,914585	0,228363	0,958500	0,752114	0,232908	0,937575
	0,420468	1,799973	0,922230	0,236010	0,968698	0,757212	0,225260	0,932476
	0,420468	1,807619	0,917134	0,236010	0,966149	0,757212	0,227809	0,932476
	0,417919	1,802522	0,914585	0,230912	0,966149	0,764859	0,238007	0,942673
	0,420468	1,802522	0,919682	0,233461	0,963599	0,759761	0,225260	0,935026
	0,420468	1,799973	0,912037	0,223265	0,961050	0,757212	0,232908	0,945223
	0,420468	1,794875	0,906940	0,225814	0,968698	0,764859	0,238007	0,937575
	0,423017	1,799973	0,906940	0,223265	0,963599	0,757212	0,235458	0,942673
	0,428116	1,799973	0,912037	0,223265	0,961050	0,757212	0,232908	0,935026
	0,420468	1,799973	0,909488	0,223265	0,966149	0,759761	0,232908	0,942673
	0,417919	1,802522	0,904391	0,223265	0,963599	0,754663	0,240557	0,945223
	0,423017	1,802522	0,919682	0,225814	0,963599	0,754663	0,225260	0,937575
	0,415369	1,797424	0,914585	0,223265	0,963599	0,759761	0,240557	0,942673
	0,415369	1,797424	0,912037	0,236010	0,971247	0,757212	0,232908	0,932476
	0,428116	1,799973	0,912037	0,223265	0,958500	0,757212	0,225260	0,937575
	0,412820	1,792327	0,901843	0,230912	0,963599	0,764859	0,238007	0,937575
	0,420468	1,799973	0,917134	0,236010	0,966149	0,759761	0,225260	0,937575
	0,420468	1,802522	0,919682	0,233461	0,966149	0,757212	0,227809	0,932476
	0,420468	1,794875	0,906940	0,230912	0,966149	0,762310	0,238007	0,937575
	0,420468	1,799973	0,919682	0,233461	0,963599	0,757212	0,227809	0,935026
	0,415369	1,794875	0,912037	0,230912	0,968698	0,764859	0,235458	0,937575
	0,428116	1,807619	0,912037	0,228363	0,963599	0,759761	0,227809	0,932476
	0,420468	1,799973	0,917134	0,233461	0,971247	0,754663	0,232908	0,937575
	0,415369	1,799973	0,917134	0,236010	0,966149	0,759761	0,227809	0,932476
	0,420468	1,799973	0,906940	0,223265	0,963599	0,754663	0,238007	0,937575
	0,420468	1,805070	0,917134	0,230912	0,961050	0,749565	0,232908	0,927378
	0,415369	1,792327	0,912037	0,230912	0,968698	0,764859	0,230359	0,935026
	0,415369	1,799973	0,912037	0,233461	0,968698	0,757212	0,232908	0,935026
	0,425567	1,799973	0,912037	0,236010	0,958500	0,757212	0,225260	0,932476
	0,415369	1,799973	0,912037	0,230912	0,963599	0,757212	0,240557	0,942673
	0,423017	1,799973	0,909488	0,230912	0,958500	0,752114	0,235458	0,937575
	0,425567	1,797424	0,909488	0,223265	0,958500	0,754663	0,227809	0,937575
	0,415369	1,797424	0,912037	0,230912	0,966149	0,762310	0,240557	0,937575
	0,420468	1,799973	0,914585	0,238559	0,961050	0,764859	0,227809	0,937575
	0,420468	1,807619	0,917134	0,228363	0,966149	0,752114	0,227809	0,935026
	0,417919	1,799973	0,909488	0,223265	0,958500	0,752114	0,232908	0,940124
	0,415369	1,799973	0,912037	0,233461	0,971247	0,757212	0,232908	0,932476
	0,420468	1,802522	0,904391	0,223265	0,963599	0,757212	0,238007	0,945223
	0,420468	1,799973	0,917134	0,236010	0,968698	0,762310	0,232908	0,937575
	0,417919	1,799973	0,919682	0,236010	0,961050	0,754663	0,227809	0,932476
	0,412820	1,802522	0,909488	0,236010	0,973797	0,757212	0,235458	0,932476
	0,412820	1,797424	0,904391	0,228363	0,963599	0,762310	0,238007	0,937575
	0,420468	1,802522	0,904391	0,236010	0,963599	0,759761	0,240557	0,937575
	0,420468	1,799973	0,917134	0,236010	0,963599	0,759761	0,225260	0,929927
	0,420468	1,807619	0,917134	0,230912	0,973797	0,749565	0,227809	0,932476
	0,417919	1,802522	0,917134	0,230912	0,968698	0,762310	0,232908	0,937575
	0,412820	1,794875	0,912037	0,230912	0,971247	0,762310	0,240557	0,945223
	0,417919	1,802522	0,914585	0,225814	0,961050	0,749565	0,225260	0,937575
	0,428116	1,799973	0,909488	0,223265	0,955951	0,754663	0,232908	0,937575
	0,412820	1,794875	0,909488	0,230912	0,966149	0,762310	0,230359	0,942673
	0,420468	1,794875	0,901843	0,228363	0,966149	0,762310	0,238007	0,937575
	0,412820	1,802522	0,909488	0,236010	0,968698	0,762310	0,232908	0,937575
	0,417919	1,794875	0,904391	0,230912	0,961050	0,764859	0,238007	0,942673
	0,425567	1,805070	0,909488	0,223265	0,958500	0,757212	0,235458	0,945223
	0,420468	1,802522	0,912037	0,236010	0,963599	0,757212	0,225260	0,932476
	0,415369	1,794875	0,912037	0,228363	0,968698	0,762310	0,238007	0,937575
	0,412820	1,802522	0,904391	0,236010	0,966149	0,762310	0,232908	0,937575
	0,425567	1,807619	0,909488	0,228363	0,958500	0,752114	0,232908	0,937575
	0,428116	1,799973	0,909488	0,223265	0,955951	0,757212	0,235458	0,937575
	0,417919	1,799973	0,901843	0,223265	0,963599	0,757212	0,238007	0,945223
	0,412820	1,802522	0,906940	0,236010	0,971247	0,754663	0,232908	0,937575
	0,428116	1,807619	0,909488	0,228363	0,955951	0,752114	0,232908	0,932476
	0,425567	1,802522	0,909488	0,225814	0,955951	0,757212	0,232908	0,945223
	0,415369	1,799973	0,909488	0,236010	0,971247	0,757212	0,232908	0,932476
	0,425567	1,797424	0,904391	0,228363	0,958500	0,754663	0,232908	0,947772
